AreaID,Max EER,Min Elec,Min Gas,Min Emissions
312,74.2121212121212,2844.729690600001,1896.4864604000006,2323.931949727273
313,80.12121212121212,3028.3761539618185,2018.9174359745452,2093.5610596939396
314,75.60606060606062,2514.1483684109094,1676.0989122739393,2040.029495575757
315,74.5151515151515,3032.6038359745457,2021.735890649697,2384.2189543000004
316,78.33333333333333,2717.296016290182,1811.530677526788,2008.171482984243
317,78.03030303030305,2996.066159666546,1997.3774397776976,2064.127153511515
318,79.90909090909092,2514.164186730909,1676.1094578206064,1863.4476695175758
319,76.75757575757575,3500.4537109490916,2333.6358072993944,2319.607744806061
320,77.69696969696969,3433.628872296364,2289.085914864242,2412.07893029697
321,76.27272727272728,4157.201401512728,2771.4676010084854,2709.893430860606
322,78.54545454545456,2515.1896482472725,1676.7930988315154,2040.380922581818
323,75.48484848484847,3753.866760963637,2502.5778406424247,2475.5677000787878
324,75.57575757575758,4092.617708618182,2728.4118057454552,2493.0484402818183
325,78.75757575757576,3169.8384543661814,2113.2256362441217,2218.4959509618184
326,76.0,3058.4815554665447,2038.9877036443634,2290.093465708485
327,77.39393939393938,2444.4663321272724,1629.644221418182,1960.9376790242422
328,77.84848484848486,2907.4179889490924,1938.2786592993943,2176.232017469697
329,81.18181818181819,2811.150652961818,1874.1004353078786,1847.525916675455
330,80.84848484848484,2702.2766207309096,1801.5177471539394,1985.8004706272727
331,75.54545454545453,3489.167951223636,2326.111967482425,2521.990203409091
332,77.84848484848483,4309.200419561817,2872.8002797078793,2645.1807148939397
333,74.27272727272727,3908.084693727272,2605.3897958181815,2833.6784950363635
334,74.84848484848484,3859.6206108890915,2573.080407259394,2540.995341206061
335,73.0909090909091,3699.925304352727,2466.6168695684855,2651.8167011909095
336,77.90909090909092,2754.176370181818,1836.1175801212123,2036.6972619272726
